Selected,Content,Date,Language,Location,Number of Likes,Number of Retweets,In Reply To,Author Name,Author Description,Author Statuses Count,Author Favourites Count,Author Friends Count,Author Followers Count,Author Listed Count,Author Verified,Longitude,Latitude,Author
No,@NatFri1 @sweetnnadine Fíjate si en la página si te página te podes hacer un usuario para pagar la deuda. En la de Edenor se puede,2022-05-13 00:20:13,es,,1.0,0.0,@NatFri1,Juan Bosque Ψ,"Arquero Suplente. Papa de Mellizos Camilo y Nicolas. Hincha de #Independiente. Argentino, Peronista, Ricotero y Maradoniano.",26820.0,14355.0,1437.0,668.0,3.0,False,,,@jotabosque
No,"💬 ''Al servicio de luz hay que aumentarlo'', afirmó el expresidente de Edenor
https://t.co/wXwmWjv6jm",2022-05-13 00:18:11,es,,0.0,0.0,,Noticias Solidarias - 1 Año 🇦🇷,"Canal de noticias y cotizaciones. #Dolar, #DolarBlue, #DolarCripto , #DAI, #ETH, #Bitcoin, #Criptomonedas, #DeFI, #Economia.

Contacto: notisolidaria@gmail.com",27212.0,229.0,680.0,448.0,7.0,False,,,@notisolidaria
No,"@Edenor @Se_Corto @Cortes_en_BsAs Después de 24hs sin luz, hoy a las 20 hs ya arreglaron el servicio de luz. Gracias.",2022-05-13 00:05:45,es,,1.0,1.0,@Edenor,Andrea,"Nací en Bs. As. una tarde lluviosa de Mayo.
Amo la música, sacar fotografías y leer-",278.0,2148.0,76.0,106.0,1.0,False,,,@maranv22
No,"A las 20:55, se registran 1.694 usuarios de EDESUR (0.07% del total) y 1.054 usuarios de EDENOR (0.03% del total) sin suministro eléctrico.",2022-05-13 00:02:05,es,,0.0,0.0,,Apagon Bot,Soy un bot que reporta la cantidad de usuarios sin suministro eléctrico en el AMBA. Me escribió @fedetiberti.,3194.0,0.0,2.0,1057.0,2.0,False,,,@ApagonBot
No,@fertchus @Edenor Que vuelva pronto !!!! 🤗🙏,2022-05-12 23:51:13,es,,1.0,0.0,@fertchus,Marcela Campos,,66788.0,38884.0,754.0,410.0,5.0,False,,,@bibicamposarg
No,"Estás sin luz y los inútiles de @Edenor te piden que marqués los números de cliente, DNI y el número de corpiño de Florencia Peña. Por qué no se van a recontra cagar?",2022-05-12 23:48:55,es,,6.0,2.0,,Fernanda Cejas 🇺🇦,"Periodista, anti K de la primera hora y orgullosamente gorila. Gallina y ❤️ en Ferro. Subí en un ascensor con Freddie Mercury.Hablo inglés mejor que Cafierito.",50522.0,60003.0,5114.0,6650.0,26.0,False,,,@fertchus
No,"Edenor, este gobierno de mierda y la puta que los parió. Sin luz y juntando agua como en Biafra. @Edenor",2022-05-12 23:38:49,es,,1.0,1.0,,Fernanda Cejas 🇺🇦,"Periodista, anti K de la primera hora y orgullosamente gorila. Gallina y ❤️ en Ferro. Subí en un ascensor con Freddie Mercury.Hablo inglés mejor que Cafierito.",50522.0,60003.0,5114.0,6650.0,26.0,False,,,@fertchus
No,"📻""Se le reclamó a EDENOR y a EDESUR que inviertan lo que tengan que invertir"".

👉@ceciliamoreauok para #AloCarla",2022-05-12 23:24:47,es,,7.0,3.0,@eldestape_radio,El Destape Radio,Gracias a vos seguimos creciendo Sumate ACÁ 👉https://t.co/ehfqzKosws 🗣️📱1125809360 | FM107.3 AM1050 📻,81600.0,126077.0,756.0,766412.0,954.0,False,,,@eldestape_radio
No,"@alejandramacri @lacukarda @RDFRecl LOS DL SI D S ROBAN TODO ADEMÁS D PONER PALOS EN LA RUEDA. TRABAJO EN MÉNDEZ CUÁNDO MACRI PONE INTERV.CORTARON LUZ.SEG TRATANDO D RESOLVER XQ GE AGUANTABA 3HS.LO ARREGLAN,VUELVEN A CORTAR.LO RESUELVEN C AYUDA D https://t.co/Wj6UHnvzBX VUELVEN A CORTAR XQ LO Q SE ROMPE ERA EL AP",2022-05-12 23:17:54,es,,0.0,0.0,@alejandramacri,FABIANA,,14179.0,13115.0,340.0,140.0,0.0,False,,,@favelopa
No,"@Edenor @sirvoodoo Hola Enzo, necesitamos jugar al wordle asi que metele mecha",2022-05-12 23:13:17,es,,0.0,0.0,@Edenor,El hincha de Campa,,3690.0,2338.0,123.0,99.0,1.0,False,,,@dmiche2000
No,"''Al servicio de luz hay que aumentarlo'', afirmó el expresidente de Edenor https://t.co/7n0o1kkMJX",2022-05-12 23:07:37,es,,1.0,1.0,,BAE Negocios,"Cuenta Oficial del Diario BAE Negocios.
Hacia un Capitalismo Nacional.",160415.0,218.0,730.0,42892.0,518.0,False,,,@BAENegocios
No,Arreglame la baja tension @Edenor,2022-05-12 23:03:36,es,,2.0,1.0,,Mr. Voodoo,"Siempre estoy a punto de pegarla pero no.  

#SanLorenzo #SaintsFC #IronMaiden y #viajes manejo @SaintsArg  

Instagram: 
https://t.co/EUcvbgApSq",48365.0,17965.0,2506.0,1698.0,35.0,False,,,@sirvoodoo
No,"A las 19:55, se registran 881 usuarios de EDESUR (0.03% del total) y 1.032 usuarios de EDENOR (0.03% del total) sin suministro eléctrico.",2022-05-12 23:02:04,es,,0.0,0.0,,Apagon Bot,Soy un bot que reporta la cantidad de usuarios sin suministro eléctrico en el AMBA. Me escribió @fedetiberti.,3194.0,0.0,2.0,1057.0,2.0,False,,,@ApagonBot
No,@StockAvenger1 Pienso exactamente igual que vos. Siempre me viene la idea de Nucete o de Walmart con de Narvaez o edenor y así cuántos más que no se conocen,2022-05-12 22:51:07,es,,1.0,0.0,@StockAvenger1,ElCheco,"Politica 
Economía 
invirtiendo para vivir mejor 
creo en las personas no en los políticos",29808.0,151578.0,361.0,222.0,2.0,False,,,@AndresRuzicka
No,@RadioCutFm @radioconvos899 Dejen de robar. Hay q sacarles las conseción para tener un buen servicio. @Edenor y @OficialEdesur  son las peores empresas q hay .,2022-05-12 22:31:32,es,,0.0,0.0,@RadioCutFm,Mariana,,107249.0,97522.0,2183.0,2362.0,36.0,False,,,@semarian
No,Ya te echaron de edenor ? https://t.co/pjJhDRuMwy,2022-05-12 22:24:36,es,,0.0,0.0,,adrian,,45355.0,27379.0,530.0,178.0,0.0,False,,,@adrianmolfino
No,"@eldestapeweb Estos viven en un termo, siempre contra edesur y edenor, las dos distribuidoras que mas baratas tienen la electricidad en todo el país.",2022-05-12 22:14:56,es,,0.0,0.0,@eldestapeweb,PiOpIo Resurrection 🐍,"Estoy a favor de reducir impuestos bajo cualquier circunstancia y por cualquier excusa, por cualquier razón, en cualquier momento en que sea posible.",13476.0,174.0,472.0,193.0,5.0,False,,,@PiOpIo_2021
No,"La cantidad de postes por caerse que hay, no de ahora, de semanas. Al final era cierto que no se podían comunicar y yo era el único que tenía el teléfono de Edenor para hacer reclamos!!!! Cada día más EL POZO.",2022-05-12 22:03:45,es,,0.0,0.0,,Chino,"Toma, los monos tienen que comer caramelo 🍬",22707.0,10582.0,72.0,246.0,2.0,False,,,@ChinoCarriaga
No,"A las 19:00, se registran 881 usuarios de EDESUR (0.03% del total) y 917 usuarios de EDENOR (0.03% del total) sin suministro eléctrico.",2022-05-12 22:02:04,es,,0.0,0.0,,Apagon Bot,Soy un bot que reporta la cantidad de usuarios sin suministro eléctrico en el AMBA. Me escribió @fedetiberti.,3194.0,0.0,2.0,1057.0,2.0,False,,,@ApagonBot
No,"Vamos adivinar a quien @Edenor le volvió a cortar la luz.
El único en la cuadra. #edenorbasura https://t.co/UdvI5tUGbR",2022-05-12 21:53:57,es,,1.0,0.0,,Alex Acosta,Loco humilde y real,136.0,95.0,71.0,3.0,0.0,False,,,@Alex_tgc35
No,"#Milei 
lo banca todo el peronismo 
massista, duhaldista, lavagnista, ex k, menemistas, bussi ,
obvio el canal  america  cuyo dueño fue beneficiado por massa   se convirtio en dueño de edenor con suculento subsidio 
mas  millonaria pauta oficial como reciben todos los medios https://t.co/5SbEhHgsRe",2022-05-12 21:40:42,es,,0.0,0.0,,ArgentinaSoy #NSB,LA DEMOCRACIA Y LA REPUBLICA NO SE NEGOCIA,687922.0,110049.0,4267.0,8520.0,85.0,False,,,@ArgentinaSoyNSB
No,"@PRossiOficial AF no es”amigo”de los EDENOR.L’Edenor son socios,luego de tirotearse por quedarse c’Hogar Obrero, del Jerarca Máximo del Soviet Supremo del 83 hasta hoy.El PCRA(allá es PCUS) lo tiene entre sus encumbrados.Ellos MANEJAN a AF y todo lugar clave p’funcionamiento país",2022-05-12 21:17:50,es,AR,0.0,0.0,@PRossiOficial,Roberto Salgado,,7181.0,37.0,88.0,50.0,1.0,False,,,@verdadero100
No,@Edenor Quiero agradecer la excelente atención de la empresa por mi reclamo que fue impecablemente arreglado en esta misma tarde 👏👏👏👏,2022-05-12 21:08:35,es,,0.0,0.0,@Edenor,Silvina Maria,,24536.0,29819.0,2226.0,775.0,0.0,False,,,@tweetSilvi
No,"A las 17:55, se registran 2.055 usuarios de EDESUR (0.08% del total) y 1.431 usuarios de EDENOR (0.04% del total) sin suministro eléctrico.",2022-05-12 21:02:04,es,,0.0,0.0,,Apagon Bot,Soy un bot que reporta la cantidad de usuarios sin suministro eléctrico en el AMBA. Me escribió @fedetiberti.,3194.0,0.0,2.0,1057.0,2.0,False,,,@ApagonBot
No,@alicfka Edenor la compro el grupo vila manzano amigos de Sergio  . Cuando estaban las condiciones de estatizarla y edesur mas todavía https://t.co/Als8lPPHV1,2022-05-12 20:30:41,es,,0.0,0.0,@alicfka,DAN,No soy un aplaudidor serial. ✌✌,21654.0,21046.0,1022.0,426.0,0.0,False,,,@Diezdan0
No,@Edenor Enviado,2022-05-12 20:26:12,es,AR,0.0,0.0,@Edenor,Silvina LG,"Consultoria de Mejora Continua e Innovación 
Defensora de la Reserva Natural de Ciudad Evita",411.0,425.0,92.0,100.0,2.0,False,,,@SilLopezGan
No,@osvaldobazan El mejor es Galperin y el peor es Manzano peroncho ladri dueño de Edenor,2022-05-12 20:25:46,es,,0.0,0.0,@osvaldobazan,Maria Barchi,"Soy ciudadana independiente, no militante, y apoyo un modelo de país con República, Democracia y libertades individuales. Gracias por seguir a ésta cuenta.",76721.0,120235.0,65.0,218.0,2.0,False,,,@MariaBarchi2
No,"@avabychomy La concha de tu madre Edenor.

(se que no es Edenor pero se entiende)",2022-05-12 20:22:36,es,,0.0,0.0,@avabychomy,NikLaffe,"Nicolás Lafferriere.

Redactor de @Solo_Wrestling | Programador y Desarrollador | Jugador/Coleccionista de #YuGiOh | Creador de Contenido | Soñador",9160.0,21188.0,37.0,199.0,2.0,False,,,@NikLaffe
No,@Edenor No tengo ninguna respuesta @Edenor Juliana N,2022-05-12 20:21:53,es,AR,0.0,0.0,@Edenor,Silvina LG,"Consultoria de Mejora Continua e Innovación 
Defensora de la Reserva Natural de Ciudad Evita",411.0,425.0,92.0,100.0,2.0,False,,,@SilLopezGan
No,"Ricardo Torres, ex CEO de Edenor: ""Si lo queremos tener, al servicio de luz hay que aumentarlo"" @radioconvos899 https://t.co/EgDU6JHi7n",2022-05-12 20:14:04,es,,0.0,0.0,,RadioCut,"RadioCut permite escuchar programas de radio de hace horas, días o meses y crear recortes de la radio.  Descarga la app: https://t.co/tPOmtXeZps",1107397.0,3783.0,17183.0,39872.0,345.0,False,,,@RadioCutFm
No,"A las 16:55, se registran 3.748 usuarios de EDESUR (0.15% del total) y 5.451 usuarios de EDENOR (0.17% del total) sin suministro eléctrico.",2022-05-12 20:02:05,es,,0.0,0.0,,Apagon Bot,Soy un bot que reporta la cantidad de usuarios sin suministro eléctrico en el AMBA. Me escribió @fedetiberti.,3194.0,0.0,2.0,1057.0,2.0,False,,,@ApagonBot
No,"@edenor 5 hs de espera reclamo 33740. Cta 0594972535 Cambiaron el cableado de los postes, y los conectaron mal! mandaron 220v al positivo y al neutro, en la casa entra 440v se quemo todo lo q estaba conectado y si no estaba en mi domicilio, se me incendiaba todo",2022-05-12 19:46:53,es,,0.0,0.0,@Edenor,Silvina LG,"Consultoria de Mejora Continua e Innovación 
Defensora de la Reserva Natural de Ciudad Evita",411.0,425.0,92.0,100.0,2.0,False,,,@SilLopezGan
No,@Edenor Estoy contestando,2022-05-12 19:30:00,es,,0.0,0.0,@Edenor,Caro Lina,Handball ❤💗,188.0,217.0,219.0,20.0,0.0,False,,,@caroloza33
No,"[EMPRESARIO]
⚡️ Ricardo Torres, empresario de #PampaEnergía, habló sobre subsidios, impuestos, @JMilei y el país. 
👉 Leé y escuchá la entrevista completa en #DiarioConVos. 
https://t.co/7cVoLaNh2Y",2022-05-12 19:15:51,es,,0.0,0.0,,Diario Con Vos,"Información sensata. Periodismo de tu lado.
https://t.co/P79KIyODc0 IG/FB: @diarioconvos",14750.0,474.0,778.0,3839.0,23.0,False,,,@diarioconvos
No,@Edenor ya se m quemaron varios electrodomésticos. Estoy de ayer de las 14 hs. Y no hay repuestas. Que tengo q ir al servicio del consumidor. ???? O denunciar,2022-05-12 19:12:23,es,,0.0,0.0,@caroloza33,Caro Lina,Handball ❤💗,188.0,217.0,219.0,20.0,0.0,False,,,@caroloza33
No,@Edenor hola. Buenas tardes. Quisiera q vengan a arreglar estoy con baja tensión dicen q son las fases. Se m va a quemar todo. Y no m dan solcucion,2022-05-12 19:10:27,es,,0.0,0.0,@Edenor,Caro Lina,Handball ❤💗,188.0,217.0,219.0,20.0,0.0,False,,,@caroloza33
No,"@fabdoman @Independiente Insisto Fabi. Dedicate a ser el tesorero de edenor o a la tv, pero vos y todos los q te rodean, no les van a hacer bien al CAI, uds. Quieren q el CAI sea el primer club grande privatizado y de ahí no se vuelve. Los quiero lejos d mí club. Vos y todos los amarillos fuera del CAI",2022-05-12 19:07:17,es,,5.0,0.0,@fabdoman,Mantengo mis convicciones,,6191.0,6747.0,541.0,205.0,0.0,False,,,@DDallegri
No,"A las 15:55, se registran 1.931 usuarios de EDESUR (0.08% del total) y 1.788 usuarios de EDENOR (0.06% del total) sin suministro eléctrico.",2022-05-12 19:02:05,es,,0.0,0.0,,Apagon Bot,Soy un bot que reporta la cantidad de usuarios sin suministro eléctrico en el AMBA. Me escribió @fedetiberti.,3194.0,0.0,2.0,1057.0,2.0,False,,,@ApagonBot
No,Edenor anuncia una perdida neta de $2.818 millones de pesos en el 1T21 contra perdida de $1.018 millones en el  1T21. Los ingresos se contraen un 7% y/y. $EDN,2022-05-12 18:59:32,es,,5.0,0.0,,Fran,Asesoramiento y alertas de inversión 👇,28459.0,28174.0,102.0,24240.0,438.0,False,,,@francastromt
No,"Multa impagable  deberían tener, usan calderas para la pileta, para los pisos, luz en el jardín las 24 hs, todos los electrodomésticos, aires acondicionado,  etc , no es lo mismo la villa que tienen 2 lamparitas y garrafa. 
@Edenor @OficialEdesur continúan sus inspecciones ?",2022-05-12 18:52:57,es,,0.0,0.0,@mariameraquino,Mecha 🇦🇷,Peronista y Argentina con orgullo,22154.0,46508.0,1048.0,378.0,0.0,False,,,@mariameraquino
No,"Aún no han pasado a ver los cables y sigo sin luz. En la aplicación de Edenor me han cerrado todos los reclamos,  sin solucionar. #SinLuz #Edenor",2022-05-12 18:40:10,es,,0.0,0.0,@maranv22,Andrea,"Nací en Bs. As. una tarde lluviosa de Mayo.
Amo la música, sacar fotografías y leer-",278.0,2148.0,76.0,106.0,1.0,False,,,@maranv22
No,"Pasaron Cosas 12/05/22 Ricardo Torres (ex CEO de EDENOR, hoy en el directorio de Pampa) @radioconvos899 https://t.co/3YbqPgNUoq",2022-05-12 18:29:20,es,,0.0,0.0,,RadioCut,"RadioCut permite escuchar programas de radio de hace horas, días o meses y crear recortes de la radio.  Descarga la app: https://t.co/tPOmtXeZps",1107397.0,3783.0,17182.0,39916.0,345.0,False,,,@RadioCutFm
No,"A las 14:55, se registran 1.977 usuarios de EDESUR (0.08% del total) y 1.798 usuarios de EDENOR (0.06% del total) sin suministro eléctrico.",2022-05-12 18:02:05,es,,0.0,0.0,,Apagon Bot,Soy un bot que reporta la cantidad de usuarios sin suministro eléctrico en el AMBA. Me escribió @fedetiberti.,3194.0,0.0,2.0,1057.0,2.0,False,,,@ApagonBot
No,"ENTREVISTA | Ricardo Torres: ""Si lo queremos tener, al servicio de la luz hay que aumentarlo""

Hablamos con Ricardo Torres, expresidente y exdirector ejecutivo de Edenor. 

📻Escuchá la entrevista completa en Pasaron Cosas: https://t.co/q7aOPQSDzy https://t.co/oAzKMBHlyh",2022-05-12 17:56:26,es,,3.0,0.0,,Radio Con Vos 89.9,FM 89.9 · Escuchanos también online https://t.co/lMqjMp6DKd o por la app radioconvos | Escribinos tu mensaje Wtspp 15-5379-8990 Insta/Face: radioconvos899,127490.0,14718.0,1160.0,127578.0,369.0,True,,,@radioconvos899
No,"@Edenor tuve que suspender 3 clases virtuales porque desde anoche estamos sin luz.
Me las van a pagar ustedes? O me lo descuentan de la factura de este mes?
Ni por telefono aparecen.
Ya hicimos 3 veces el reclamo.
Necesito soluciones!!!!",2022-05-12 17:54:38,es,,0.0,0.0,@Edenor,Independientizada ♕,"¡Yo soy mis sueños! ¿Y vos? 🎶👑
Futura Kinesióloga. Fanática de Independiente ⚽",289.0,4754.0,123.0,86.0,1.0,False,,,@TammyMaciel
No,"""El problema no es Macri. El problema es como funciona la Argentina""

📞 Ricardo Torres, expresidente y exdirector ejecutivo de Edenor 📻",2022-05-12 17:41:36,es,,2.0,0.0,@pasaroncosas899,Pasaron Cosas🤷‍♀️🤷‍♂️,"Noticias en serio para un país en joda. En @radioconvos899 con @aleberco, @nbg__, @alejwall y @PradoNahuel.  Contacto Comercial: @i_moras 1136814650",24351.0,5267.0,82.0,46346.0,94.0,True,,,@pasaroncosas899
No,"""Creo que la gente apoya a Milei por la protesta en si misma, por lo deficitario que es el Estado""

📞 Ricardo Torres, expresidente y exdirector ejecutivo de Edenor 📻",2022-05-12 17:40:51,es,,1.0,0.0,@pasaroncosas899,Pasaron Cosas🤷‍♀️🤷‍♂️,"Noticias en serio para un país en joda. En @radioconvos899 con @aleberco, @nbg__, @alejwall y @PradoNahuel.  Contacto Comercial: @i_moras 1136814650",24351.0,5267.0,82.0,46346.0,94.0,True,,,@pasaroncosas899
No,"""A ningún empresario serio con inversiones en la Argentina le gustaría dinamitar el Banco Central""

📞 Ricardo Torres, expresidente y exdirector ejecutivo de Edenor 📻",2022-05-12 17:40:16,es,,2.0,0.0,@pasaroncosas899,Pasaron Cosas🤷‍♀️🤷‍♂️,"Noticias en serio para un país en joda. En @radioconvos899 con @aleberco, @nbg__, @alejwall y @PradoNahuel.  Contacto Comercial: @i_moras 1136814650",24351.0,5267.0,82.0,46346.0,94.0,True,,,@pasaroncosas899
No,"""No le voy a dar consejos a Macri. Hay que buscar los votos, hay gente que se disfraza de otra cosa""

📞 Ricardo Torres, expresidente y exdirector ejecutivo de Edenor 📻",2022-05-12 17:39:45,es,,0.0,0.0,@pasaroncosas899,Pasaron Cosas🤷‍♀️🤷‍♂️,"Noticias en serio para un país en joda. En @radioconvos899 con @aleberco, @nbg__, @alejwall y @PradoNahuel.  Contacto Comercial: @i_moras 1136814650",24351.0,5267.0,82.0,46346.0,94.0,True,,,@pasaroncosas899
No,"""No me gusta Javier Milei como opción de gobierno""

📞 Ricardo Torres, expresidente y exdirector ejecutivo de Edenor 📻",2022-05-12 17:39:09,es,,1.0,0.0,@pasaroncosas899,Pasaron Cosas🤷‍♀️🤷‍♂️,"Noticias en serio para un país en joda. En @radioconvos899 con @aleberco, @nbg__, @alejwall y @PradoNahuel.  Contacto Comercial: @i_moras 1136814650",24351.0,5267.0,82.0,46346.0,94.0,True,,,@pasaroncosas899
No,"""El mundo ha mejorado mucho en los últimos 200 años. Al mundo lo ha mejorado el capitalismo""

📞 Ricardo Torres, expresidente y exdirector ejecutivo de Edenor 📻",2022-05-12 17:38:30,es,,2.0,0.0,@pasaroncosas899,Pasaron Cosas🤷‍♀️🤷‍♂️,"Noticias en serio para un país en joda. En @radioconvos899 con @aleberco, @nbg__, @alejwall y @PradoNahuel.  Contacto Comercial: @i_moras 1136814650",24351.0,5267.0,82.0,46346.0,94.0,True,,,@pasaroncosas899
No,"""El rol del empresario es bastante limitado en la Argentina. La famosa reunión de magnates no existe""

📞 Ricardo Torres, expresidente y exdirector ejecutivo de Edenor 📻",2022-05-12 17:38:00,es,,2.0,0.0,@pasaroncosas899,Pasaron Cosas🤷‍♀️🤷‍♂️,"Noticias en serio para un país en joda. En @radioconvos899 con @aleberco, @nbg__, @alejwall y @PradoNahuel.  Contacto Comercial: @i_moras 1136814650",24351.0,5267.0,82.0,46346.0,94.0,True,,,@pasaroncosas899
No,"""Los evasores están ahí, el gobierno lo que tiene que hacer es ir a buscarlos. Tiene las herramientas para hacerlo""

📞 Ricardo Torres, expresidente y exdirector ejecutivo de Edenor 📻",2022-05-12 17:37:10,es,,4.0,0.0,@pasaroncosas899,Pasaron Cosas🤷‍♀️🤷‍♂️,"Noticias en serio para un país en joda. En @radioconvos899 con @aleberco, @nbg__, @alejwall y @PradoNahuel.  Contacto Comercial: @i_moras 1136814650",24351.0,5267.0,82.0,46346.0,94.0,True,,,@pasaroncosas899
No,"""La economía en negro de la Argentina es impresionante ¿Vos pensás que solo 12.000 personas tienen más de 2 millones de dólares""

📞 Ricardo Torres, expresidente y exdirector ejecutivo de Edenor 📻",2022-05-12 17:36:42,es,,3.0,0.0,@pasaroncosas899,Pasaron Cosas🤷‍♀️🤷‍♂️,"Noticias en serio para un país en joda. En @radioconvos899 con @aleberco, @nbg__, @alejwall y @PradoNahuel.  Contacto Comercial: @i_moras 1136814650",24351.0,5267.0,82.0,46346.0,94.0,True,,,@pasaroncosas899
No,"""La realidad de los sectores más vulnerables del país me impactó muchísimo en mis años en Edenor""

📞 Ricardo Torres, expresidente y exdirector ejecutivo de Edenor 📻",2022-05-12 17:36:13,es,,0.0,0.0,@pasaroncosas899,Pasaron Cosas🤷‍♀️🤷‍♂️,"Noticias en serio para un país en joda. En @radioconvos899 con @aleberco, @nbg__, @alejwall y @PradoNahuel.  Contacto Comercial: @i_moras 1136814650",24351.0,5267.0,82.0,46346.0,94.0,True,,,@pasaroncosas899
No,El notón que están metiendo en @pasaroncosas899 con Ricardo Torres (ex ejecutivo de Edenor) es poco habitual en radio y de escucha obligada.,2022-05-12 17:35:18,es,,85.0,7.0,,Lau•Anibal•Niro 😒🦮🦮,"“I know too much about life to have any optimism” - “Funny how?” - “We need the eggs” - 9,986,000 minutes",16199.0,28867.0,2233.0,512.0,0.0,False,,,@laufriends
No,"""No hablé con Macri por la venta de Socma. Mindlin seguro que lo hizo, pero fue una decisión de negocios""

📞 Ricardo Torres, expresidente y exdirector ejecutivo de Edenor 📻",2022-05-12 17:34:15,es,,0.0,0.0,@pasaroncosas899,Pasaron Cosas🤷‍♀️🤷‍♂️,"Noticias en serio para un país en joda. En @radioconvos899 con @aleberco, @nbg__, @alejwall y @PradoNahuel.  Contacto Comercial: @i_moras 1136814650",24351.0,5267.0,82.0,46346.0,94.0,True,,,@pasaroncosas899
No,"""Todavía no se licitó el gasoducto, se están haciendo los caños nomás""

📞 Ricardo Torres, expresidente y exdirector ejecutivo de Edenor 📻",2022-05-12 17:33:23,es,,0.0,0.0,@pasaroncosas899,Pasaron Cosas🤷‍♀️🤷‍♂️,"Noticias en serio para un país en joda. En @radioconvos899 con @aleberco, @nbg__, @alejwall y @PradoNahuel.  Contacto Comercial: @i_moras 1136814650",24351.0,5267.0,82.0,46346.0,94.0,True,,,@pasaroncosas899
No,"""Llega este gobierno, borra todo lo hecho por el anterior, se queda dos años mirando y recién ahora licita el gasoducto""

📞 Ricardo Torres, expresidente y exdirector ejecutivo de Edenor 📻",2022-05-12 17:31:53,es,,0.0,0.0,@pasaroncosas899,Pasaron Cosas🤷‍♀️🤷‍♂️,"Noticias en serio para un país en joda. En @radioconvos899 con @aleberco, @nbg__, @alejwall y @PradoNahuel.  Contacto Comercial: @i_moras 1136814650",24351.0,5267.0,82.0,46346.0,94.0,True,,,@pasaroncosas899
No,"""Techint en el gobierno de Macri hizo una gran obra y produjo tanto gas que  le dijeron que frenase porque no podían pagar tantos subsidios""

📞 Ricardo Torres, expresidente y exdirector ejecutivo de Edenor 📻",2022-05-12 17:31:27,es,,1.0,0.0,@pasaroncosas899,Pasaron Cosas🤷‍♀️🤷‍♂️,"Noticias en serio para un país en joda. En @radioconvos899 con @aleberco, @nbg__, @alejwall y @PradoNahuel.  Contacto Comercial: @i_moras 1136814650",24351.0,5267.0,82.0,46346.0,94.0,True,,,@pasaroncosas899
No,"""Por alguna razón que desconozco, Cristina le dijo a Kicillof se meta en Energía""

📞 Ricardo Torres, expresidente y exdirector ejecutivo de Edenor 📻",2022-05-12 17:30:54,es,,0.0,0.0,@pasaroncosas899,Pasaron Cosas🤷‍♀️🤷‍♂️,"Noticias en serio para un país en joda. En @radioconvos899 con @aleberco, @nbg__, @alejwall y @PradoNahuel.  Contacto Comercial: @i_moras 1136814650",24351.0,5267.0,82.0,46346.0,94.0,True,,,@pasaroncosas899
No,"""Hay una idea de que exportar a Chile un producto estratégico es algo malo. Yo creo que lo sería si fuese un producto escaso: tenemos gas para 500 años""

📞 Ricardo Torres, expresidente y exdirector ejecutivo de Edenor 📻",2022-05-12 17:28:21,es,,2.0,0.0,@pasaroncosas899,Pasaron Cosas🤷‍♀️🤷‍♂️,"Noticias en serio para un país en joda. En @radioconvos899 con @aleberco, @nbg__, @alejwall y @PradoNahuel.  Contacto Comercial: @i_moras 1136814650",24351.0,5267.0,82.0,46346.0,94.0,True,,,@pasaroncosas899
No,"@pasaroncosas899 DE CUÁNTO ERA TU SUELDO RICARDO EN EDENOR ? UNA EMPRESA A LA CUAL NO LE "" CERRABAN LOS NÚMEROS"" , PUEDE PAGAR SALARIOS OBSCENOS ?",2022-05-12 17:27:54,es,,0.0,0.0,@pasaroncosas899,Gustavo,,26872.0,1626.0,101.0,47.0,0.0,False,,,@GusdeTemperley
No,"""Pampa Energía tiene un enorme objetivo en gas. Son necesidades de inversión, creemos que tenemos que invertir en ese sector""

📞 Ricardo Torres, expresidente y exdirector ejecutivo de Edenor 📻",2022-05-12 17:27:54,es,,2.0,0.0,@pasaroncosas899,Pasaron Cosas🤷‍♀️🤷‍♂️,"Noticias en serio para un país en joda. En @radioconvos899 con @aleberco, @nbg__, @alejwall y @PradoNahuel.  Contacto Comercial: @i_moras 1136814650",24351.0,5267.0,82.0,46346.0,94.0,True,,,@pasaroncosas899
No,"""Cuando vendimos Edenor, la Argentina en general había bajado en un 80% su precio""

📞 Ricardo Torres, expresidente y exdirector ejecutivo de Edenor 📻",2022-05-12 17:27:25,es,,0.0,0.0,@pasaroncosas899,Pasaron Cosas🤷‍♀️🤷‍♂️,"Noticias en serio para un país en joda. En @radioconvos899 con @aleberco, @nbg__, @alejwall y @PradoNahuel.  Contacto Comercial: @i_moras 1136814650",24351.0,5267.0,82.0,46346.0,94.0,True,,,@pasaroncosas899
No,"""El FMI no pide las tarifas, pide un cierto nivel de déficit fiscal""

📞 Ricardo Torres, expresidente y exdirector ejecutivo de Edenor 📻",2022-05-12 17:26:01,es,,0.0,0.0,@pasaroncosas899,Pasaron Cosas🤷‍♀️🤷‍♂️,"Noticias en serio para un país en joda. En @radioconvos899 con @aleberco, @nbg__, @alejwall y @PradoNahuel.  Contacto Comercial: @i_moras 1136814650",24351.0,5267.0,82.0,46346.0,94.0,True,,,@pasaroncosas899
No,"""Macri perdió por lo económico, no por los aumentos de tarifas. Hicieron cosas bien en lo micro y un desastre en lo macro""

📞 Ricardo Torres, expresidente y exdirector ejecutivo de Edenor 📻",2022-05-12 17:25:25,es,,1.0,0.0,@pasaroncosas899,Pasaron Cosas🤷‍♀️🤷‍♂️,"Noticias en serio para un país en joda. En @radioconvos899 con @aleberco, @nbg__, @alejwall y @PradoNahuel.  Contacto Comercial: @i_moras 1136814650",24351.0,5267.0,82.0,46346.0,94.0,True,,,@pasaroncosas899
